DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2023/01/30 17:26:00,AQUA_M-T,Brasil,AMAZONAS,BARCELOS,Amazônia,1,0.0,0.0,-0.70126,-63.26875,40.1
2023/01/30 17:26:00,AQUA_M-T,Brasil,AMAZONAS,BARCELOS,Amazônia,6,0.3,0.0,-1.00278,-62.93209,17.4
2023/01/31 18:10:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,6,0.51,0.0,0.26437,-69.87833,13.5
2023/01/31 18:10:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,2,0.76,0.0,0.34052,-69.85362,6.9
2023/01/31 18:10:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,6,0.0,0.02,1.61375,-69.40277,41.0
2023/01/31 18:10:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,6,0.0,0.02,1.62342,-69.40421,34.2
2023/01/31 18:10:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,6,0.0,0.02,1.62498,-69.39368,30.6
2023/01/31 18:10:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,6,0.1,0.01,1.67431,-69.12635,12.6
2023/01/31 18:10:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,6,0.1,0.01,1.70288,-69.13048,9.7
2023/01/31 18:10:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,6,0.1,0.01,1.70436,-69.12029,10.9
2023/01/31 18:10:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,6,0.0,0.06,1.71068,-69.84235,71.5
2023/01/31 18:10:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,7,0.0,0.04,1.72446,-69.60942,16.4
2023/01/31 18:10:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,6,0.0,0.04,1.73338,-69.75529,16.3
2023/01/31 18:08:00,AQUA_M-T,Brasil,AMAZONAS,ATALAIA DO NORTE,Amazônia,0,6.4,0.0,-5.69861,-72.37225,9.5
2023/02/02 17:53:00,AQUA_M-T,Brasil,AMAZONAS,APUÍ,Amazônia,0,4.23,0.0,-6.9828,-59.0313,12.5
2023/02/02 17:56:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO,Amazônia,2,0.1,0.0,-3.37191,-59.77819,8.6
2023/02/02 17:53:00,AQUA_M-T,Brasil,AMAZONAS,APUÍ,Amazônia,0,0.91,0.0,-6.6933,-59.13707,13.5
2023/02/02 17:53:00,AQUA_M-T,Brasil,AMAZONAS,APUÍ,Amazônia,1,0.3,0.0,-6.93712,-59.25326,7.0
2023/02/03 17:00:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazônia,1,0.66,-999.0,-2.63984,-56.7387,33.7
2023/02/08 17:15:00,AQUA_M-T,Brasil,AMAZONAS,APUÍ,Amazônia,1,4.64,0.0,-7.00201,-59.26433,29.8
2023/02/10 17:02:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazônia,0,2.38,-999.0,-2.64178,-56.74524,21.2
2023/02/10 18:40:00,AQUA_M-T,Brasil,AMAZONAS,BENJAMIN CONSTANT,Amazônia,0,0.9,0.0,-4.33243,-69.65333,12.5
2023/02/10 18:38:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,0,0.0,0.0,-9.01633,-65.8915,20.7
2023/02/11 17:43:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,0,15.19,0.0,-7.27379,-64.80148,18.5
2023/02/11 17:43:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,0,12.68,0.0,-7.44162,-61.42733,7.8
2023/02/11 17:43:00,AQUA_M-T,Brasil,AMAZONAS,HUMAITÁ,Amazônia,0,10.29,-999.0,-7.51943,-63.03295,13.9
2023/02/13 17:30:00,AQUA_M-T,Brasil,AMAZONAS,APUÍ,Amazônia,0,0.59,0.0,-6.76221,-58.81585,12.3
2023/02/14 18:13:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,0,4.62,0.0,-7.64695,-63.45469,11.7
2023/02/21 18:15:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,0,6.14,0.0,-8.68882,-66.8478,9.6
2023/02/23 18:02:00,AQUA_M-T,Brasil,AMAZONAS,TAPAUÁ,Amazônia,0,24.7,0.0,-5.7825,-65.52151,6.6
2023/02/23 18:02:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,0,1.83,0.0,-7.49404,-63.96401,6.5
2023/02/23 18:02:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,0,3.66,-999.0,-8.98308,-64.27111,5.6
2023/02/23 18:02:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,0,0.2,0.0,-9.07274,-65.85619,8.4
2023/02/27 17:34:00,AQUA_M-T,Brasil,AMAZONAS,ANORI,Amazônia,2,54.41,0.0,-3.71042,-61.66719,10.9
2023/03/01 17:21:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazônia,0,0.2,0.0,-3.11377,-58.493,8.0
2023/03/01 17:21:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazônia,0,0.2,0.0,-3.11445,-58.50101,16.4
2023/03/01 17:21:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazônia,0,0.2,0.0,-3.11591,-58.50783,9.8
2023/03/02 18:04:00,AQUA_M-T,Brasil,AMAZONAS,FONTE BOA,Amazônia,0,36.74,0.0,-2.53815,-66.93211,8.6
2023/03/04 17:49:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,1,0.15,0.02,-7.27994,-64.79942,15.3
2023/03/16 18:09:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,0,1.9,0.0,1.2849,-68.65842,9.3
2023/03/16 18:09:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,0,2.88,0.0,1.69428,-69.84193,11.4
2023/03/18 17:54:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,0,0.72,0.0,-0.1828,-67.09872,19.1
2023/03/18 17:54:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,0,37.36,0.0,1.23477,-67.86047,15.3
2023/03/18 17:54:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,0,59.64,0.0,1.67526,-69.40636,21.2
2023/03/20 17:39:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,1,0.0,0.0,-2.03306,-59.93216,17.6
2023/03/20 17:39:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,1,0.0,0.0,-2.03445,-59.94173,12.5
2023/03/20 17:39:00,AQUA_M-T,Brasil,AMAZONAS,URUCURITUBA,Amazônia,0,2.19,0.0,-2.74556,-57.47121,6.2
2023/03/21 18:24:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,2,0.26,0.0,0.19517,-69.51322,13.7
2023/03/21 18:24:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,2,0.0,0.0,1.72395,-69.76615,18.1
2023/03/22 17:26:00,AQUA_M-T,Brasil,AMAZONAS,MANAUS,Amazônia,3,12.4,0.0,-2.27237,-60.2838,17.1
2023/03/22 17:26:00,AQUA_M-T,Brasil,AMAZONAS,MANAUS,Amazônia,2,22.54,0.0,-2.64375,-60.0124,43.7
2023/03/22 17:26:00,AQUA_M-T,Brasil,AMAZONAS,MANAUS,Amazônia,2,21.47,0.0,-2.64605,-60.02884,14.9
2023/03/23 18:09:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,0,0.24,0.0,0.23644,-69.63629,16.0
2023/03/23 18:09:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,4,0.0,0.0,0.24807,-69.78019,10.5
2023/03/23 18:09:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,1,0.0,0.0,0.60866,-69.3184,20.4
2023/03/23 18:09:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,4,0.0,0.0,1.64393,-69.29993,23.4
2023/03/25 17:54:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,0,2.63,0.0,-8.13012,-63.79595,10.6
2023/03/25 17:54:00,AQUA_M-T,Brasil,AMAZONAS,FONTE BOA,Amazônia,0,8.29,-999.0,-2.51729,-66.09995,9.1
2023/03/25 17:54:00,AQUA_M-T,Brasil,AMAZONAS,JAPURÁ,Amazônia,0,41.74,0.0,-0.83978,-69.24296,10.0
2023/03/27 17:39:00,AQUA_M-T,Brasil,AMAZONAS,MANAUS,Amazônia,0,4.16,-999.0,-3.01146,-60.03878,10.6
2023/03/27 17:39:00,AQUA_M-T,Brasil,AMAZONAS,TEFÉ,Amazônia,0,36.17,-999.0,-3.35222,-64.72612,17.0
2023/04/03 17:39:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,0,0.01,-999.0,-5.81761,-61.29408,8.4
2023/04/04 18:24:00,AQUA_M-T,Brasil,AMAZONAS,TABATINGA,Amazônia,0,0.23,-999.0,-4.23692,-69.93614,11.5
2023/04/04 18:24:00,AQUA_M-T,Brasil,AMAZONAS,BENJAMIN CONSTANT,Amazônia,0,0.0,-999.0,-4.38736,-70.02625,7.3
2023/04/06 18:09:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,1,0.0,-999.0,-0.11948,-67.0864,5.3
2023/04/06 18:09:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,0,0.0,0.0,-0.22825,-66.81765,6.0
2023/04/06 18:11:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,0,0.0,0.0,0.57466,-67.25475,12.0
2023/04/08 17:54:00,AQUA_M-T,Brasil,AMAZONAS,BORBA,Amazônia,0,0.72,0.0,-4.29186,-59.48823,9.9
2023/04/12 17:28:00,AQUA_M-T,Brasil,AMAZONAS,COARI,Amazônia,0,9.19,-999.0,-4.09812,-63.15932,14.6
2023/04/12 17:28:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazônia,0,3.43,-999.0,-2.64292,-56.75074,7.1
2023/04/13 18:09:00,AQUA_M-T,Brasil,AMAZONAS,AMATURÁ,Amazônia,0,1.0,0.0,-3.40493,-68.34177,13.8
2023/04/13 18:09:00,AQUA_M-T,Brasil,AMAZONAS,AMATURÁ,Amazônia,0,1.03,0.0,-3.40247,-68.2524,11.0
2023/04/13 18:09:00,AQUA_M-T,Brasil,AMAZONAS,AMATURÁ,Amazônia,0,0.99,0.0,-3.40648,-68.35283,25.1
2023/04/18 18:24:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,0,0.4,0.0,-8.93526,-64.37107,20.6
2023/04/20 18:09:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,0,1.59,0.0,-7.49238,-63.96447,7.5
2023/04/20 18:09:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,0,9.81,0.0,-8.49448,-64.14339,6.2
2023/04/29 17:56:00,AQUA_M-T,Brasil,AMAZONAS,MANACAPURU,Amazônia,1,8.86,0.0,-3.1406,-61.13725,10.7
2023/04/29 17:56:00,AQUA_M-T,Brasil,AMAZONAS,AUTAZES,Amazônia,0,2.4,0.0,-3.38424,-59.25912,8.0
2023/04/29 17:56:00,AQUA_M-T,Brasil,AMAZONAS,AUTAZES,Amazônia,1,0.0,0.0,-3.94764,-59.7936,7.0
2023/04/29 17:56:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,0,11.89,0.0,-6.06019,-61.71183,4.7
2023/04/29 17:54:00,AQUA_M-T,Brasil,AMAZONAS,HUMAITÁ,Amazônia,0,17.6,0.0,-7.46183,-63.13729,9.2
2023/05/01 17:43:00,AQUA_M-T,Brasil,AMAZONAS,FONTE BOA,Amazônia,0,0.32,-999.0,-2.51687,-66.10011,13.1
2023/05/13 17:56:00,AQUA_M-T,Brasil,AMAZONAS,BARCELOS,Amazônia,2,0.1,-999.0,-0.9742,-62.92535,3.6
2023/05/14 18:36:00,AQUA_M-T,Brasil,AMAZONAS,GUAJARÁ,Amazônia,4,0.0,0.03,-7.22602,-72.56494,6.1
2023/05/15 17:41:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazônia,0,0.3,0.0,-2.41736,-57.09764,8.9
2023/05/15 17:41:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,5,0.0,0.01,-8.16106,-61.75801,17.6
2023/05/15 17:41:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,5,0.0,0.01,-8.16302,-61.77262,45.0
2023/05/15 17:41:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,4,0.0,0.01,-8.17821,-61.80048,22.1
2023/05/15 17:41:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,5,0.0,0.01,-8.21076,-61.79113,34.1
2023/05/15 17:41:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,5,0.0,0.01,-8.22119,-61.77983,27.2
2023/05/15 17:41:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,5,0.0,0.01,-8.22201,-61.7896,21.5
2023/05/22 17:41:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazônia,2,0.45,0.0,-2.37132,-56.95511,17.1
2023/05/22 17:41:00,AQUA_M-T,Brasil,AMAZONAS,IRANDUBA,Amazônia,0,0.0,0.0,-3.17413,-60.29506,3.8
2023/05/22 17:41:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,11,1.38,0.01,-8.85294,-61.86186,18.6
2023/05/24 17:28:00,AQUA_M-T,Brasil,AMAZONAS,NHAMUNDÁ,Amazônia,0,0.9,0.0,-2.29431,-57.08871,5.1
2023/05/27 17:56:00,AQUA_M-T,Brasil,AMAZONAS,AUTAZES,Amazônia,2,0.0,0.09,-3.49671,-59.32655,13.0
2023/05/30 18:24:00,AQUA_M-T,Brasil,AMAZONAS,SÃO PAULO DE OLIVENÇA,Amazônia,3,0.01,0.0,-3.68513,-69.46046,5.4
2023/05/30 18:24:00,AQUA_M-T,Brasil,AMAZONAS,SÃO PAULO DE OLIVENÇA,Amazônia,0,0.1,0.0,-3.57765,-68.8369,7.9
2023/06/02 17:13:00,AQUA_M-T,Brasil,AMAZONAS,URUCARÁ,Amazônia,1,0.1,0.0,-2.47615,-57.76536,21.9
2023/06/03 17:54:00,AQUA_M-T,Brasil,AMAZONAS,TEFÉ,Amazônia,0,0.3,-999.0,-3.35508,-64.71661,8.0
2023/06/04 18:36:00,AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazônia,5,0.93,0.18,-7.33236,-71.83706,4.9
2023/06/05 17:41:00,AQUA_M-T,Brasil,AMAZONAS,BARCELOS,Amazônia,0,4.06,0.0,0.15664,-62.60563,4.0
2023/06/05 17:41:00,AQUA_M-T,Brasil,AMAZONAS,URUCARÁ,Amazônia,0,0.5,0.01,-2.49544,-57.7523,5.0
2023/06/05 17:41:00,AQUA_M-T,Brasil,AMAZONAS,NOVA OLINDA DO NORTE,Amazônia,0,0.0,0.0,-3.75429,-58.50231,15.6
2023/06/05 17:41:00,AQUA_M-T,Brasil,AMAZONAS,NOVA OLINDA DO NORTE,Amazônia,0,0.0,0.0,-3.75561,-58.51145,6.3
2023/06/08 18:06:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,3.11,0.01,-8.7935,-67.25443,9.7
2023/06/09 17:13:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazônia,0,2.73,-999.0,-2.63798,-56.74466,19.3
2023/06/10 17:54:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,1,0.59,0.03,-8.28659,-61.65411,8.9
2023/06/10 17:54:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,1,0.0,0.04,-8.45981,-61.57734,15.1
2023/06/10 17:54:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,2,0.0,0.04,-8.46907,-61.57599,17.1
2023/06/10 17:54:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,2,0.0,0.04,-8.47834,-61.57463,43.9
2023/06/10 17:54:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,2,0.0,0.04,-8.47969,-61.58433,29.6
2023/06/10 17:54:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,2,0.0,0.04,-8.48761,-61.57331,14.6
2023/06/10 17:54:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,2,0.0,0.04,-8.48896,-61.583,22.3
2023/06/10 17:54:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,1,0.66,0.03,-8.27902,-61.65195,10.3
2023/06/12 17:41:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazônia,3,1.7,0.01,-2.37684,-57.24768,18.4
2023/06/12 17:41:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazônia,3,1.65,0.01,-2.37813,-57.25658,7.1
2023/06/12 17:39:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO DA VÁRZEA,Amazônia,1,0.2,0.0,-3.33028,-59.66165,7.7
2023/06/12 17:39:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO DA VÁRZEA,Amazônia,2,0.0,0.04,-3.38669,-59.34022,30.0
2023/06/12 17:41:00,AQUA_M-T,Brasil,AMAZONAS,TEFÉ,Amazônia,0,1.69,0.0,-3.56206,-64.49417,20.0
2023/06/12 17:39:00,AQUA_M-T,Brasil,AMAZONAS,MAUÉS,Amazônia,0,1.48,0.0,-3.61717,-57.48694,4.9
2023/06/17 17:54:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,2,0.0,0.23,-7.88781,-61.46292,7.6
2023/06/17 17:54:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,5,0.0,0.07,-8.46428,-61.84018,11.6
2023/06/17 17:54:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,5,0.0,0.1,-8.58606,-61.26455,22.0
2023/06/17 17:54:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,5,0.0,0.06,-8.59155,-61.30323,49.4
2023/06/17 17:54:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,5,0.0,0.09,-8.59292,-61.31291,23.0
2023/06/17 17:54:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,5,0.0,0.09,-8.60222,-61.2664,23.2
2023/06/17 17:52:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,5,0.0,0.09,-8.62072,-61.26369,5.5
2023/06/18 18:34:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,6,0.0,0.08,-8.48212,-61.81716,33.6
2023/06/18 18:34:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,6,0.0,0.08,-8.49649,-61.80703,55.4
2023/06/18 18:34:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,6,0.0,0.08,-8.49704,-61.81454,51.7
