DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2020/12/01 17:45:00,AQUA_M-T,Brasil,AMAZONAS,UARINI,Amazônia,0.0,0.7,0.0,-2.781,-65.202,8.7
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazônia,2.0,0.0,0.1,-3.509,-58.664,5.9
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,ITAPIRANGA,Amazônia,3.0,0.0,0.5,-2.697,-57.994,17.9
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazônia,3.0,0.0,0.4,-2.493,-56.951,27.6
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazônia,2.0,0.0,0.7,-2.63,-56.498,10.5
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,SILVES,Amazônia,2.0,0.0,0.2,-2.869,-58.361,11.6
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,4.0,0.0,0.2,-1.888,-59.987,20.3
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,4.0,0.0,0.2,-1.838,-60.283,12.6
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO DA VÁRZEA,Amazônia,2.0,0.1,0.1,-3.285,-59.335,14.4
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,BARREIRINHA,Amazônia,2.0,0.0,0.2,-3.186,-57.361,70.8
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,SÃO SEBASTIÃO DO UATUMÃ,Amazônia,4.0,0.0,0.2,-2.584,-58.045,5.9
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,NHAMUNDÁ,Amazônia,4.0,0.0,0.4,-2.2,-56.899,13.8
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,BARREIRINHA,Amazônia,5.0,0.3,0.7,-2.833,-57.212,7.3
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO DA VÁRZEA,Amazônia,1.0,0.2,0.3,-3.481,-59.553,19.7
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,NHAMUNDÁ,Amazônia,4.0,0.0,0.2,-1.451,-57.91,11.2
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,MANAUS,Amazônia,2.0,0.0,0.0,-2.318,-60.276,9.3
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO DA VÁRZEA,Amazônia,2.0,0.1,0.1,-3.287,-59.345,21.0
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,SÃO SEBASTIÃO DO UATUMÃ,Amazônia,4.0,0.0,0.2,-2.582,-58.036,6.2
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazônia,2.0,0.0,0.1,-3.121,-59.176,6.9
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,SÃO SEBASTIÃO DO UATUMÃ,Amazônia,5.0,0.0,0.5,-2.573,-57.842,29.1
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,5.0,0.0,0.2,-1.837,-60.271,7.6
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,4.0,0.0,0.2,-1.896,-59.974,10.3
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,URUCURITUBA,Amazônia,2.0,0.0,0.5,-3.152,-58.096,5.2
2020/12/05 17:20:00,AQUA_M-T,Brasil,AMAZONAS,MAUÉS,Amazônia,2.0,0.0,0.1,-4.168,-57.606,8.4
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,2.0,0.0,0.2,-1.336,-60.338,10.9
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,SÃO SEBASTIÃO DO UATUMÃ,Amazônia,5.0,0.0,0.9,-2.564,-57.843,24.1
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,SÃO SEBASTIÃO DO UATUMÃ,Amazônia,4.0,0.0,0.2,-2.557,-57.984,8.8
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,NHAMUNDÁ,Amazônia,4.0,0.0,0.2,-1.453,-57.919,32.3
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,MANAUS,Amazônia,2.0,0.0,0.0,-2.233,-60.036,18.1
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,3.0,0.0,0.2,-1.83,-60.365,15.0
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,NOVO AIRÃO,Amazônia,2.0,0.0,0.1,-2.773,-60.951,16.4
2020/12/02 16:50:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazônia,2.0,0.5,0.2,-3.007,-56.92,27.5
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,BOA VISTA DO RAMOS,Amazônia,2.0,0.0,0.2,-3.108,-57.526,7.5
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,2.0,0.0,0.2,-1.638,-60.311,7.0
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,2.0,0.0,0.2,-1.637,-60.3,10.1
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,URUCURITUBA,Amazônia,2.0,0.0,0.2,-2.859,-57.968,8.4
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazônia,2.0,0.0,0.0,-3.545,-58.719,7.7
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO DA VÁRZEA,Amazônia,2.0,0.1,0.1,-3.365,-59.532,35.3
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,MANAUS,Amazônia,2.0,0.0,0.0,-2.231,-60.025,45.8
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,NHAMUNDÁ,Amazônia,5.0,0.0,0.4,-2.24,-56.732,21.2
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,3.0,0.0,0.2,-1.831,-60.376,52.1
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazônia,3.0,0.0,0.5,-2.734,-56.587,6.7
