DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2022/05/27 17:52:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,7.0,0.0,0.3,-8.43213,-61.64144,19.7
2022/05/27 17:52:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,7.0,0.0,0.4,-8.43717,-61.61288,15.8
2022/05/27 17:52:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,7.0,0.0,0.4,-8.43849,-61.62196,23.0
2022/05/27 17:52:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,8.0,0.0,0.2,-8.44112,-61.6401,74.5
2022/05/29 17:39:00,AQUA_M-T,Brasil,AMAZONAS,HUMAITÁ,Amazônia,2.0,0.0,0.2,-7.95583,-63.36811,18.9
2022/05/29 17:39:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,13.0,0.0,1.0,-8.6712,-64.28908,18.0
2022/06/04 17:02:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazônia,2.0,22.59,-999.0,-2.64005,-56.75201,10.4
2022/06/06 18:26:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3.0,0.29,0.35,-8.46863,-61.5627,53.5
2022/06/07 17:32:00,AQUA_M-T,Brasil,AMAZONAS,COARI,Amazônia,0.0,0.78,0.01,-3.94789,-63.1762,10.7
2022/06/07 17:32:00,AQUA_M-T,Brasil,AMAZONAS,HUMAITÁ,Amazônia,2.0,0.0,0.2,-7.68797,-63.1858,16.3
2022/06/07 17:32:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,2.0,0.0,0.41,-8.32629,-61.53714,58.1
2022/06/08 18:13:00,AQUA_M-T,Brasil,AMAZONAS,HUMAITÁ,Amazônia,2.0,1.66,0.12,-7.69199,-63.19251,15.6
2022/06/08 18:13:00,AQUA_M-T,Brasil,AMAZONAS,HUMAITÁ,Amazônia,2.0,1.44,0.06,-7.69433,-63.20724,14.9
2022/06/09 17:20:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO,Amazônia,0.0,0.1,0.0,-3.65064,-60.21524,21.0
2022/06/15 18:19:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3.0,0.69,0.45,-8.45129,-61.88035,28.4
2022/06/15 18:19:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,4.0,0.0,0.35,-7.86612,-63.85045,21.5
2022/06/16 17:24:00,AQUA_M-T,Brasil,AMAZONAS,TEFÉ,Amazônia,4.0,0.2,0.03,-3.60445,-64.59943,19.4
2022/06/16 17:24:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,4.0,2.27,0.33,-8.50118,-61.83781,30.1
2022/06/17 18:06:00,AQUA_M-T,Brasil,AMAZONAS,GUAJARÁ,Amazônia,6.0,0.0,0.08,-7.42502,-72.63608,16.7
2022/06/17 18:06:00,AQUA_M-T,Brasil,AMAZONAS,GUAJARÁ,Amazônia,6.0,0.0,0.13,-7.42864,-72.64085,17.9
2022/06/17 18:06:00,AQUA_M-T,Brasil,AMAZONAS,TABATINGA,Amazônia,7.0,0.0,0.04,-3.81291,-69.5341,10.5
2022/06/17 18:06:00,AQUA_M-T,Brasil,AMAZONAS,SÃO PAULO DE OLIVENÇA,Amazônia,6.0,0.0,0.02,-3.63275,-69.41881,11.5
2022/06/17 18:06:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,6.0,0.0,0.45,-7.78134,-63.85705,38.4
2022/06/17 18:06:00,AQUA_M-T,Brasil,AMAZONAS,TEFÉ,Amazônia,3.0,1.41,-999.0,-3.35415,-64.71508,10.0
2022/06/17 18:06:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,6.0,0.0,0.42,-7.7719,-63.85849,38.7
2022/06/17 18:06:00,AQUA_M-T,Brasil,AMAZONAS,HUMAITÁ,Amazônia,6.0,0.09,0.21,-7.65633,-63.24387,4.6
2022/06/17 18:06:00,AQUA_M-T,Brasil,AMAZONAS,HUMAITÁ,Amazônia,5.0,0.05,0.32,-7.65805,-63.23684,12.2
2022/06/17 18:06:00,AQUA_M-T,Brasil,AMAZONAS,HUMAITÁ,Amazônia,6.0,0.09,0.23,-7.65971,-63.24767,5.3
2022/06/17 18:06:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,6.0,0.0,0.49,-7.77039,-63.84844,31.2
2022/06/18 17:11:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazônia,2.0,0.2,0.0,-3.21179,-58.8703,16.9
2022/06/18 17:11:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazônia,2.0,0.2,0.0,-3.21329,-58.86498,18.2
2022/06/18 17:11:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3.0,0.0,0.61,-8.46076,-61.81046,26.1
2022/06/18 17:11:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,2.0,0.0,0.59,-8.46539,-61.8485,36.5
2022/06/19 17:54:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,8.0,0.0,0.64,-7.77047,-63.88152,12.4
2022/06/19 17:54:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,8.0,0.0,0.61,-7.77179,-63.89083,21.0
2022/06/19 17:54:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,8.0,0.0,0.63,-7.77826,-63.87089,19.9
2022/06/19 17:54:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,8.0,0.0,0.27,-7.77311,-63.90015,24.4
2022/06/19 17:54:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,8.0,0.0,0.63,-7.77958,-63.8802,22.2
2022/06/19 17:54:00,AQUA_M-T,Brasil,AMAZONAS,SANTO ANTÔNIO DO IÇÁ,Amazônia,8.0,0.0,0.03,-2.96212,-69.40943,19.3
2022/06/19 17:54:00,AQUA_M-T,Brasil,AMAZONAS,SANTO ANTÔNIO DO IÇÁ,Amazônia,8.0,0.0,0.03,-2.96461,-69.42674,16.0
2022/06/19 17:54:00,AQUA_M-T,Brasil,AMAZONAS,SANTO ANTÔNIO DO IÇÁ,Amazônia,8.0,0.0,0.03,-2.96798,-69.4212,27.4
2022/06/19 17:54:00,AQUA_M-T,Brasil,AMAZONAS,TEFÉ,Amazônia,0.0,0.2,0.04,-3.63083,-64.26762,4.5
2022/06/19 17:54:00,AQUA_M-T,Brasil,AMAZONAS,TEFÉ,Amazônia,5.0,0.0,0.02,-3.41621,-64.75971,4.8
2022/06/21 17:41:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,4.0,0.0,0.49,-8.70272,-61.94638,51.9
2022/06/21 17:41:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,4.0,0.0,0.25,-8.7042,-61.95709,63.7
2022/06/21 17:41:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,4.0,0.0,0.46,-8.71245,-61.945,23.7
2022/06/21 17:41:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,5.0,0.0,0.27,-8.7304,-61.93155,14.7
2022/06/22 18:24:00,AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazônia,3.0,0.62,0.13,-7.56494,-69.9578,17.8
2022/06/22 18:24:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,10.0,0.1,0.74,-7.86908,-63.8681,17.6
2022/06/23 17:28:00,AQUA_M-T,Brasil,AMAZONAS,APUÍ,Amazônia,13.0,0.0,0.15,-6.86531,-59.89413,16.2
2022/06/24 18:11:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,5.0,0.0,0.33,-9.21419,-65.91324,5.4
2022/06/24 18:11:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,5.0,0.0,1.0,-9.39865,-65.54417,15.4
2022/06/24 18:11:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,3.0,0.0,0.18,-9.43336,-67.11733,5.4
2022/06/24 18:11:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,5.0,0.0,0.96,-9.53442,-66.7299,7.5
2022/06/24 18:11:00,AQUA_M-T,Brasil,AMAZONAS,TABATINGA,Amazônia,1.0,1.68,0.04,-4.13733,-69.91576,7.0
2022/06/25 17:17:00,AQUA_M-T,Brasil,AMAZONAS,APUÍ,Amazônia,,,,-7.41971,-60.41246,14.4
2022/06/25 17:17:00,AQUA_M-T,Brasil,AMAZONAS,IRANDUBA,Amazônia,,,,-3.17927,-60.19526,14.5
2022/06/25 17:17:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,,,,-7.57817,-61.05125,20.0
2022/06/26 17:58:00,AQUA_M-T,Brasil,AMAZONAS,MANAQUIRI,Amazônia,8.0,0.29,0.05,-3.51337,-60.30927,12.1
2022/06/26 17:58:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,21.0,0.0,1.0,-7.99654,-61.67998,8.2
2022/06/26 17:58:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,21.0,0.0,0.46,-7.57142,-61.03215,10.1
2022/06/26 17:58:00,AQUA_M-T,Brasil,AMAZONAS,HUMAITÁ,Amazônia,29.0,0.0,0.63,-7.95821,-63.36277,7.8
2022/06/26 17:58:00,AQUA_M-T,Brasil,AMAZONAS,MANAQUIRI,Amazônia,8.0,0.34,0.03,-3.51554,-60.32337,7.6
2022/06/26 17:58:00,AQUA_M-T,Brasil,AMAZONAS,MANAQUIRI,Amazônia,8.0,0.3,0.03,-3.51243,-60.31621,19.0
2022/06/26 17:58:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,10.0,0.0,0.37,-6.74419,-64.32189,4.9
2022/06/27 18:43:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,9.0,0.0,0.35,-9.54675,-66.77618,29.8
2022/06/28 17:47:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,16.0,0.0,0.18,-6.69288,-60.13129,6.1
2022/06/28 17:47:00,AQUA_M-T,Brasil,AMAZONAS,AUTAZES,Amazônia,1.0,0.58,0.01,-3.48732,-58.96905,9.5
2022/06/28 17:47:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,6.0,0.0,0.09,-5.51364,-60.82508,6.7
2022/06/29 18:28:00,AQUA_M-T,Brasil,AMAZONAS,GUAJARÁ,Amazônia,6.0,0.0,0.57,-7.45576,-72.73502,18.7
2022/06/29 18:28:00,AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazônia,10.0,0.0,0.51,-7.53163,-70.00613,8.3
2022/06/29 18:28:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,11.0,0.0,0.38,-9.54458,-66.75278,205.9
2022/06/29 18:28:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,11.0,0.0,0.42,-9.54676,-66.76646,70.0
2022/06/30 17:34:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazônia,0.0,0.3,0.03,-2.4373,-57.02426,5.6
2022/06/30 17:34:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazônia,0.0,0.61,0.1,-2.48551,-57.10803,5.4
2022/06/30 17:34:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazônia,0.0,0.64,0.03,-2.4869,-57.1175,5.8
2022/06/30 17:34:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazônia,4.0,6.04,0.01,-2.87653,-59.306,5.7
2022/06/30 17:34:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO,Amazônia,6.0,1.15,0.03,-3.39737,-59.92648,14.5
2022/06/30 17:34:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO DA VÁRZEA,Amazônia,5.0,0.67,0.33,-3.40792,-59.67919,3.7
2022/06/30 17:34:00,AQUA_M-T,Brasil,AMAZONAS,MANAQUIRI,Amazônia,4.0,0.1,0.05,-3.60166,-60.50573,8.1
2022/06/30 17:34:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO,Amazônia,6.0,0.1,0.05,-3.60253,-60.20793,10.0
2022/06/30 17:34:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO,Amazônia,6.0,1.13,0.03,-3.39873,-59.93595,14.5
2022/06/30 17:34:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO,Amazônia,6.0,0.1,0.1,-3.60392,-60.21769,18.7
2022/06/30 17:34:00,AQUA_M-T,Brasil,AMAZONAS,MANAQUIRI,Amazônia,4.0,0.1,0.05,-3.6053,-60.49969,6.2
2022/06/30 17:34:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO,Amazônia,6.0,0.0,0.05,-3.67111,-60.24126,9.9
2022/06/30 17:34:00,AQUA_M-T,Brasil,AMAZONAS,ITAMARATI,Amazônia,7.0,0.0,0.13,-6.30056,-68.23882,50.5
2022/06/30 17:34:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,15.0,0.0,0.22,-6.7922,-60.00916,25.8
